x,y,z,xt,yt,zt
-0.320014, -0.034374, -0.516729, , , 
-0.148597, 0.039897, -0.317773, , , 
0.001694, 0.034964, -0.114021, , , 
0.211536, -0.077722, -0.961988, , , 
-0.248052, 0.009519, -0.733281, , , 
-0.113589, -0.202757, -0.994927, , , 
0.452183, -0.019648, -0.972217, , , 
-0.114784, -0.041944, -0.691857, , , 
0.127983, -0.005979, -0.766770, , , 
0.173372, -0.008257, -0.740585, , , 
0.005586, 0.354949, -1.245221, , , 
0.050749, -0.113700, -0.704409, , , 
0.529909, -0.433591, -0.935122, , , 
-0.086214, 0.056574, -0.584969, , , 
0.042262, -0.449665, -0.771590, , , 
-0.199515, -0.530639, -0.811734, , , 
-0.072200, -0.003969, -0.678191, , , 
0.037976, 0.084564, -0.568996, , , 
-0.322571, -0.164364, -0.428354, , , 
-0.163314, -0.079479, -0.737876, , , 
-0.185422, -0.272641, -0.866260, , , 
0.001600, -0.147278, -1.171833, , , 
0.041629, -0.159622, -0.822739, , , 
-0.158484, -0.143772, -0.343615, , , 
0.385840, -0.420903, -0.920655, , , 
0.096135, -0.264488, -0.771699, , , 
-0.196214, -0.184226, -0.895083, , , 
0.402534, 0.111724, -0.556037, , , 
0.011306, -0.126311, -1.001543, , , 
0.052345, -0.021774, -0.782241, , , 
-0.029133, -0.464148, -0.799169, , , 
0.364214, -0.213145, -0.744475, , , 
0.764013, -0.023726, -2.024239, , , 
-0.016931, -0.089938, -0.847459, , , 
0.034367, 0.083277, -0.570061, , , 
0.153380, 0.027793, -0.666135, , , 
-0.138199, -0.047025, -0.788913, , , 
0.006089, -0.221197, -1.086002, , , 
0.010241, 0.042834, -0.573700, , , 
-0.158833, -0.133634, -0.414848, , , 
0.002792, -0.286171, -1.393188, , , 
0.042920, 0.034219, -0.580818, , , 
-0.005272, 0.063098, -0.579490, , , 
0.036416, -0.296231, -0.743675, , , 
0.402217, -0.536068, -0.994478, , , 
-0.288447, -0.411405, -0.815000, , , 
-0.157864, -0.147320, -0.345886, , , 
-0.047868, -0.330266, -0.988335, , , 
-0.043156, 0.000667, -0.775603, , , 
0.781206, -0.157879, -1.909919, , , 
-0.150881, -0.426640, -0.834457, , , 
-0.105295, -0.002260, -0.622106, , , 
-0.147473, 0.056067, -0.306175, , , 
-0.117036, 0.048807, -0.577118, , , 
0.543858, -0.107441, -1.034816, , , 
-0.233923, -0.071861, -0.712391, , , 
0.344486, 0.031915, -1.055230, , , 
0.330312, 0.027136, -1.056949, , , 
-0.453798, -0.082128, -0.611368, , , 
-0.008608, 0.090682, -0.547563, , , 
-0.321088, -0.108521, -0.781999, , , 
0.327047, 0.008155, -0.585189, , , 
-0.150724, 0.047512, -0.310218, , , 
0.036178, -0.316285, -0.780020, , , 
-0.174786, -0.131089, -0.809815, , , 
0.008470, -0.108455, -0.891256, , , 
0.041872, -0.090094, -0.854385, , , 
0.041433, 0.086330, -0.560713, , , 
0.083404, -0.196253, -1.173689, , , 
-0.244341, -0.151610, -0.966773, , , 
0.190172, -0.288797, -1.010031, , , 
-0.216618, -0.392174, -0.824324, , , 
-0.199559, -0.120533, -0.809017, , , 
-0.321073, -0.161200, -0.741456, , , 
-0.059813, -0.027258, -0.876289, , , 
-0.459601, -0.154749, -0.647154, , , 
0.397861, -0.440213, -0.997631, , , 
0.148150, -0.092475, -1.001955, , , 
0.250080, -0.253115, -0.978665, , , 
-0.096835, 0.013579, -0.569143, , , 
0.274657, 0.022759, -0.713041, , , 
0.324527, -0.295870, -0.737432, , , 
0.141736, -0.121178, -0.996862, , , 
-0.004502, 0.071545, -0.523550, , , 
-0.071301, 0.058975, -0.470195, , , 
-0.126789, -0.192095, -0.961581, , , 
-0.057840, 0.093788, -0.550952, , , 
0.149778, -0.290410, -0.812695, , , 
0.181950, -0.247873, -0.913811, , , 
-0.260324, -0.088308, -0.975120, , , 
-0.242804, -0.134193, -0.686776, , , 
-0.062599, 0.101919, -0.593564, , , 
-0.291846, -0.382203, -0.780122, , , 
0.049134, -0.100395, -0.929464, , , 
0.131938, -0.145834, -0.978066, , , 
-0.040886, 0.002689, -0.680876, , , 
-0.153666, 0.074073, -0.258817, , , 
-0.493082, -0.154611, -0.535696, , , 
0.033280, -0.013603, -0.761893, , , 
-0.154316, 0.104483, -0.373458, , , 
0.267594, -0.039586, -1.069720, , , 
0.335773, -0.023903, -1.157956, , , 
0.204600, -0.041526, -0.970042, , , 
-0.050649, -0.037920, -0.582092, , , 
0.078481, 0.104575, -0.569828, , , 
0.257941, -0.371080, -0.874965, , , 
-0.023862, -0.096892, -0.881059, , , 
-0.128756, -0.004450, -0.577202, , , 
-0.046477, 0.104809, -0.590390, , , 
-0.135090, -0.081526, -0.779310, , , 
-0.177171, -0.309550, -0.688530, , , 
0.067397, 0.133087, -0.553973, , , 
-0.144562, -0.216219, -1.029412, , , 
0.444430, -0.442293, -0.942682, , , 
-0.156455, 0.037672, -0.504109, , , 
-0.149616, 0.097972, -0.352215, , , 
-0.176876, -0.257017, -0.704092, , , 
-0.147015, 0.133547, -0.488386, , , 
0.334273, 0.059328, -0.573799, , , 
-0.027253, -0.116849, -1.024404, , , 
-0.117164, -0.000166, -0.528963, , , 
0.509589, -0.479820, -1.029702, , , 
0.040304, -0.166602, -0.996533, , , 
0.262069, -0.032403, -1.080750, , , 
0.111207, 0.104940, -0.565644, , , 
0.079920, 0.136846, -0.559729, , , 
-0.164933, 0.009235, -0.343445, , , 
-0.417495, -0.290288, -0.694711, , , 
0.109240, -0.220780, -0.901187, , , 
-0.142698, 0.035493, -0.440728, , , 
0.110424, 0.072013, -0.569447, , , 
0.134385, 0.144682, -0.563302, , , 
0.126937, 0.065287, -0.578993, , , 
0.366650, -0.399388, -0.779782, , , 
-0.093248, -0.118773, -0.704028, , , 
0.089630, 0.072989, -0.578297, , , 
-0.313636, -0.277405, -0.778734, , , 
-0.051434, 0.066704, -0.561605, , , 
-0.128251, -0.046927, -0.756506, , , 
0.161013, -0.049638, -1.087939, , , 
0.320169, -0.122911, -1.131514, , , 
0.317612, 0.000687, -1.130029, , , 
-0.220810, -0.075082, -0.741061, , , 
-0.012043, -0.271459, -1.114749, , , 
-0.149954, 0.049698, -0.414461, , , 
0.027767, 0.064159, -0.588230, , , 
0.031557, -0.076724, -0.949667, , , 
-0.301529, -0.251656, -0.743524, , , 
0.336101, 0.173924, -1.044240, , , 
-0.278982, -0.367730, -0.832984, , , 
-0.104576, 0.084463, -0.562073, , , 
0.000863, -0.111410, -0.954466, , , 
-0.150313, 0.039108, -0.302042, , , 
0.147110, 0.155902, -0.609699, , , 
-0.044565, 0.041152, -0.597616, , , 
0.074460, -0.155267, -0.685099, , , 
-0.049405, -0.113922, -0.871400, , , 
0.457565, 0.125278, -1.082247, , , 
-0.106891, -0.066204, -1.017789, , , 
1.074357, 0.005554, -2.031067, , , 
0.131356, -0.228146, -0.626060, , , 
-0.165906, -0.080887, -0.746503, , , 
0.145915, -0.249024, -1.025207, , , 
-0.054259, 0.043870, -0.573178, , , 
-0.147121, 0.052441, -0.320495, , , 
-0.148275, 0.039419, -0.317922, , , 
0.193291, -0.085916, -1.107615, , , 
-0.118217, -0.066878, -0.834352, , , 
0.043165, 0.049996, -0.580716, , , 
0.102172, 0.074159, -0.580539, , , 
-0.466211, -0.047740, -0.739599, , , 
-0.047523, 0.050439, -0.598658, , , 
-0.276193, -0.340246, -0.841386, , , 
-0.062322, -0.064026, -0.680463, , , 
0.083742, -0.312233, -0.784217, , , 
0.163380, -0.191356, -1.183453, , , 
-0.007789, 0.128768, -0.504524, , , 
-0.090432, -0.255175, -1.025015, , , 
0.043080, 0.033231, -0.581418, , , 
-0.094335, -0.192683, -0.716956, , , 
-0.141837, -0.335726, -1.062278, , , 
-0.019966, 0.132167, -0.544761, , , 
-0.006459, 0.074235, -0.561867, , , 
0.324654, 0.006748, -0.584533, , , 
0.327591, 0.080825, -0.582886, , , 
-0.153682, 0.048749, -0.479232, , , 
-0.042549, 0.098777, -0.557532, , , 
-0.100307, 0.143555, -0.576008, , , 
0.264750, -0.008492, -0.976288, , , 
0.329110, 0.071343, -0.573396, , , 
-0.117446, 0.098116, -0.361345, , , 
-0.211998, -0.220837, -0.771751, , , 
-0.341428, -0.029329, -0.557276, , , 
-0.268662, -0.362632, -0.776492, , , 
-0.102347, -0.003638, -0.653592, , , 
0.184405, -0.283037, -1.429580, , , 
-0.149406, 0.063805, -0.407396, , , 
-0.258975, -0.313913, -0.712315, , , 
0.313699, 0.139939, -0.564220, , , 
-0.091563, 0.029339, -0.586513, , , 
-0.226945, -0.126554, -0.659495, , , 
-0.197969, -0.022686, -0.581961, , , 
-0.233356, -0.192066, -0.602896, , , 
0.306071, 0.017664, -0.592052, , , 
-0.333746, -0.000916, -0.655551, , , 
-0.157358, 0.067686, -0.431830, , , 
0.045040, -0.356891, -0.750272, , , 
-0.163321, -0.011058, -0.503866, , , 
0.023109, 0.053100, -0.590084, , , 
-0.206314, -0.101814, -0.840414, , , 
-0.313911, -0.393659, -0.936638, , , 
-0.215723, -0.118783, -0.633589, , , 
0.050086, -0.373411, -0.972279, , , 
-0.245643, -0.330898, -0.882670, , , 
0.510487, -0.341913, -0.892718, , , 
0.101472, -0.253638, -0.848012, , , 
-0.172909, 0.030214, -0.513185, , , 
0.043044, 0.034606, -0.583133, , , 
-0.052447, 0.066985, -0.572186, , , 
-0.008364, 0.076032, -0.576051, , , 
-0.253542, -0.347220, -0.913064, , , 
-0.090579, 0.013152, -0.534374, , , 
0.275261, 0.018034, -0.644542, , , 
-0.105248, -0.079681, -0.889395, , , 
-0.088331, 0.003550, -0.597967, , , 
-0.154645, -0.016449, -0.509688, , , 
0.563124, -0.000682, -0.593751, , , 
-0.030203, 0.055293, -0.534018, , , 
0.400258, 0.023187, -0.558213, , , 
-0.066744, 0.154807, -0.593443, , , 
0.177979, -0.314419, -0.844468, , , 
-0.113687, -0.013126, -0.729033, , , 
0.451365, 0.003608, -0.936286, , , 
0.479865, 0.125361, -1.130623, , , 
0.074901, 0.133225, -0.554959, , , 
-0.041352, 0.039245, -0.557121, , , 
-0.092547, -0.073171, -0.773362, , , 
0.737331, -0.310100, -0.889279, , , 
-0.139865, 0.110334, -0.537470, , , 
0.441125, -0.326892, -0.802727, , , 
-0.010348, 0.089151, -0.576903, , , 
-0.087413, 0.134184, -0.559174, , , 
-0.073622, -0.089412, -0.799119, , , 
0.576662, 0.111209, -0.569818, , , 
0.379415, -0.443398, -0.898048, , , 
0.488627, 0.045620, -0.577435, , , 
0.062192, -0.018134, -0.762856, , , 
-0.053708, 0.048642, -0.783998, , , 
0.341256, 0.007333, -0.594067, , , 
0.092848, -0.183468, -0.788454, , , 
-0.078864, 0.071186, -0.517941, , , 
0.169800, -0.139139, -1.042181, , , 
0.237203, -0.137898, -1.043815, , , 
0.040224, 0.135751, -0.552953, , , 
-0.041035, 0.097722, -0.545548, , , 
0.205652, -0.274405, -1.003182, , , 
0.205058, -0.333605, -0.819157, , , 
0.160568, -0.129043, -1.008859, , , 
0.375226, 0.120216, -0.555136, , , 
-0.007775, 0.048520, -0.585254, , , 
0.414711, 0.025935, -0.580519, , , 
0.006368, 0.027138, -0.574699, , , 
0.107401, 0.071234, -0.562483, , , 
0.029577, 0.030326, -0.587722, , , 
0.252507, -0.247538, -0.966663, , , 
0.119373, -0.173006, -0.981286, , , 
0.515537, 0.065378, -0.573123, , , 
0.167203, 0.045764, -0.684893, , , 
-0.043775, 0.040307, -0.590390, , , 
-0.011443, 0.016787, -0.572710, , , 
0.431734, 0.051718, -0.570504, , , 
0.457185, -0.465177, -0.988500, , , 
0.092962, -0.258341, -0.794622, , , 
0.421652, 0.124966, -0.558138, , , 
0.584298, 0.110833, -0.579544, , , 
0.768266, -0.579591, -0.860262, , , 
0.431445, -0.311657, -0.831022, , , 
0.025337, 0.060359, -0.572779, , , 
0.008177, 0.044033, -0.555208, , , 
0.519210, -0.481183, -0.993688, , , 
0.649239, -0.398486, -0.827758, , , 
0.571791, 0.110064, -0.574704, , , 
0.628600, -0.309776, -0.826305, , , 
0.122735, -0.268723, -0.989857, , , 
0.035884, 0.127124, -0.526466, , , 
0.053609, 0.079630, -0.575627, , , 
0.106702, 0.117687, -0.593086, , , 
0.457508, 0.102341, -0.559685, , , 
0.436704, 0.052656, -0.574395, , , 
0.662314, 0.036647, -1.292117, , , 
0.502837, 0.001204, -0.534110, , , 
0.461244, -0.478719, -0.979056, , , 
0.518588, 0.038187, -1.127501, , , 
0.078289, -0.086030, -0.572951, , , 
0.285241, -0.085782, -0.789958, , , 
0.377854, -0.325670, -0.776204, , , 
0.538173, 0.038860, -0.581077, , , 
0.340496, 0.062138, -0.570395, , , 
0.499970, 0.018460, -0.586724, , , 
0.317214, 0.030000, -1.017551, , , 
0.439666, -0.444497, -0.958301, , , 
0.398278, -0.001407, -0.588232, , , 
0.404761, 0.114873, -0.558940, , , 
0.474804, 0.113322, -0.494890, , , 
0.459984, 0.071878, -0.571488, , , 
0.484479, -0.111332, -0.408661, , , 
0.603279, 0.116684, -0.582117, , , 
0.512457, 0.070258, -0.571152, , , 
0.527691, 0.068180, -0.581899, , , 
0.431264, 0.019815, -0.580504, , , 
0.440182, 0.045516, -0.611893, , , 
0.585059, 0.063785, -0.457950, , , 
-0.079757, -0.226065, 0.787749, , , 
0.026055, -0.290783, 0.769484, , , 
-0.115964, -0.196618, 0.788452, , , 
-0.378443, -0.639043, 0.913278, , , 
-0.480192, -0.814947, 1.113527, , , 
0.039992, -0.272582, 0.776760, , , 
-0.090945, -0.158030, 0.649311, , , 
-0.171937, -0.305516, 0.679501, , , 
-0.523038, -0.352650, 0.521361, , , 
0.042520, -0.254755, 0.781982, , , 
-0.070915, -0.287270, 0.770709, , , 
0.036796, -0.261755, 0.794057, , , 
0.069048, -0.301869, 0.764491, , , 
0.075492, -0.233994, 0.779366, , , 
0.007710, -0.299424, 0.782153, , , 
0.043258, -0.287394, 0.767557, , , 
0.067773, -0.300052, 0.764810, , , 
0.088536, -0.278049, 0.765026, , , 
-0.109670, -0.270886, 0.813727, , , 
-0.065226, -0.239912, 0.790673, , , 
0.070579, -0.225736, 0.778831, , , 
0.029911, -0.291072, 0.767531, , , 
-0.077663, -0.284526, 0.768745, , , 
0.059574, -0.203407, 0.793608, , , 
-0.146522, -0.453115, 0.716263, , , 
0.064930, -0.216902, 0.783068, , , 
0.087034, -0.261459, 0.770926, , , 
-0.140952, -0.215300, 0.783745, , , 
-0.447493, -0.498361, 0.874070, , , 
0.081510, -0.233630, 0.777067, , , 
0.042588, -0.287555, 0.767668, , , 
0.047768, -0.280442, 0.768899, , , 
0.049860, -0.270439, 0.768938, , , 
-0.037789, -0.251890, 0.772561, , , 
0.053079, -0.244416, 0.781750, , , 
-0.125322, -0.196842, 0.793653, , , 
-0.031078, -0.289725, 0.770702, , , 
-0.182579, -0.243429, 0.685791, , , 
-0.146167, -0.303304, 0.750138, , , 
-0.051984, -0.326756, 0.756248, , , 
-0.423042, -0.301078, 0.675382, , , 
-0.534762, -0.391781, 0.676063, , , 
0.070289, -0.302580, 0.764561, , , 
-0.159580, -0.301956, 0.674412, , , 
-0.150158, -0.182023, 0.552196, , , 
-0.503320, -0.381178, 0.675979, , , 
-0.130879, -0.168919, 0.713739, , , 
-0.150697, -0.236704, 0.683723, , , 
-0.145085, -0.183958, 0.552246, , , 
-0.147256, -0.233810, 0.688898, , , 
-0.150114, -0.263176, 0.686432, , , 
-0.147964, -0.137400, 0.586442, , , 
-0.153106, -0.141007, 0.519073, , , 
-0.143174, -0.138186, 0.575725, , , 
-0.152439, -0.184539, 0.496123, , , 
-0.148256, -0.167762, 0.585175, , , 
0.087360, -0.288646, 0.764611, , , 
-0.158964, -0.155476, 0.658048, , , 
0.029843, -0.223884, 0.789752, , , 
-0.062013, -0.206470, 0.785568, , , 
0.019350, -0.310799, 0.774427, , , 
-0.252023, -0.122721, 0.501015, , , 
-0.022181, -0.230935, 0.788385, , , 
-0.023699, -0.225201, 0.787618, , , 
-0.145215, -0.196244, 0.640043, , , 
-0.163595, -0.265578, 0.690776, , , 
-0.523662, -0.384141, 0.679784, , , 
-0.501886, -0.284006, 0.532619, , , 
-0.678076, -0.469953, 0.543028, , , 
-0.512796, -0.323557, 0.693398, , , 
-0.163828, -0.372930, 0.625593, , , 
-0.261947, -0.249793, 0.678488, , , 
-0.484569, -0.307974, 0.406407, , , 
-0.482611, -0.581517, 0.726341, , , 
-0.520248, -0.464412, 0.511930, , , 
-0.780312, -0.473478, 0.589124, , , 
-0.148474, -0.259163, 0.689159, , , 
-0.530675, -0.326351, 0.691369, , , 
-0.482011, -0.278920, 0.539907, , , 
-0.472884, -0.277090, 0.547804, , , 
-0.153777, -0.382815, 0.626339, , , 
-0.613596, -0.392428, 0.563843, , , 
-0.151428, -0.183014, 0.494780, , , 
0.010564, -0.294007, 0.771561, , , 
-0.431974, -0.266948, 0.615313, , , 
-0.475561, -0.648855, 0.623612, , , 
-0.814935, -0.450179, 0.244831, , , 
0.093222, -0.285926, 0.760731, , , 
-0.485209, -0.317250, 0.691458, , , 
-0.142652, -0.183254, 0.721153, , , 
-0.382372, -0.440226, 0.732140, , , 
-0.556375, -0.400938, 0.673480, , , 
-0.434905, -0.551052, 0.720447, , , 
-0.515534, -0.348741, 0.525416, , , 
-0.478880, -0.835498, 0.584828, , , 
-0.737478, -0.513367, 0.635624, , , 
-0.506424, -0.478764, 0.648631, , , 
-0.148066, -0.135029, 0.572812, , , 
-0.658880, -0.489642, 0.605479, , , 
-0.029430, -0.289806, 0.770204, , , 
0.032617, -0.230715, 0.784078, , , 
-0.158146, -0.344524, 0.477852, , , 
-0.707589, -0.503195, 0.639419, , , 
-0.492451, -0.315623, 0.407754, , , 
-0.762470, -0.467339, 0.593587, , , 
-0.534589, -0.389605, 0.679804, , , 
-0.149856, -0.196169, 0.805729, , , 
-0.293814, -0.607574, 0.853589, , , 
-0.754701, -0.433702, 0.266579, , , 
-0.083679, -0.341606, 0.771195, , , 
-0.172093, -0.347516, 0.474144, , , 
-0.142381, -0.178920, 0.640598, , , 
0.028168, -0.233539, 0.787730, , , 
-0.141825, -0.222838, 0.659030, , , 
-0.454716, -0.527226, 0.730811, , , 
-0.156956, -0.430068, 0.658676, , , 
0.076387, -0.298734, 0.760254, , , 
0.069477, -0.279504, 0.766690, , , 
0.054064, -0.242836, 0.779727, , , 
-0.135424, -0.154278, 0.654442, , , 
-0.234752, -0.247822, 0.679055, , , 
-0.146814, -0.149407, 0.632371, , , 
-0.480241, -0.541388, 0.739183, , , 
-0.643402, -0.472153, 0.605354, , , 
0.056256, -0.252693, 0.772502, , , 
0.038834, -0.229685, 0.787989, , , 
0.047006, -0.280952, 0.769110, , , 
-0.477704, -0.794345, 0.635023, , , 
-0.370674, -0.411571, 0.709233, , , 
-0.461476, -0.533751, 0.733105, , , 
-0.145899, -0.188491, 0.606230, , , 
-0.392335, -0.551779, 0.698887, , , 
-0.189624, -0.328214, 0.710051, , , 
-0.466342, -0.941328, 0.570266, , , 
-0.664580, -0.416314, 0.565469, , , 
-0.732065, -0.448854, 0.554528, , , 
0.071117, -0.201257, 0.782530, , , 
-0.026663, -0.287863, 0.768726, , , 
-0.199342, -0.334789, 0.708334, , , 
-0.463700, -0.597897, 0.708911, , , 
-0.452523, -0.446104, 0.649947, , , 
-0.148401, -0.222140, 0.703700, , , 
0.046938, -0.190809, 0.790294, , , 
0.061859, -0.262711, 0.773765, , , 
0.177013, -0.155618, 0.644042, , , 
0.047490, -0.190055, 0.790581, , , 
-0.115818, -0.319146, 0.738490, , , 
0.031713, -0.223494, 0.787278, , , 
-0.151367, -0.192011, 0.525039, , , 
0.054904, -0.243279, 0.779353, , , 
-0.636399, -0.470891, 0.208045, , , 
-0.026847, -0.288064, 0.768834, , , 
-0.135774, -0.172131, 0.657523, , , 
0.031961, -0.234108, 0.784480, , , 
-0.159147, -0.298701, 0.712766, , , 
-0.211328, -0.337234, 0.712783, , , 
-0.533804, -0.472434, 0.507759, , , 
-0.464584, -0.658985, 0.618527, , , 
-0.128289, -0.220123, 0.657900, , , 
0.082023, -0.232809, 0.776510, , , 
-0.507984, -0.462175, 0.511265, , , 
0.053889, -0.283668, 0.769597, , , 
-0.068038, -0.331423, 0.763270, , , 
-3.530173, -3.415388, -0.072369, , , 
-0.159952, -0.299670, 0.711638, , , 
-0.161344, -0.374472, 0.632886, , , 
-0.086467, -0.284365, 0.775736, , , 
-0.447104, -0.390219, 0.670206, , , 
-0.545735, -0.339584, 0.345770, , , 
-0.157522, -0.297921, 0.712762, , , 
-0.166443, -0.341934, 0.759271, , , 
-0.388646, -0.641017, 0.900322, , , 
0.066372, -0.202677, 0.785247, , , 
-0.101932, -0.223473, 0.782536, , , 
-0.022797, -0.245223, 0.779070, , , 
-0.169658, -0.194540, 0.643140, , , 
-0.152911, -0.192363, 0.527017, , , 
-0.736241, -0.451682, 0.554120, , , 
-0.049050, -0.289514, 0.769600, , , 
-2.814987, -2.664805, 0.849130, , , 
-0.720567, -0.451100, 0.583210, , , 
0.061632, -0.189198, 0.778861, , , 
-0.147025, -0.360156, 0.625829, , , 
0.032667, -0.222513, 0.788725, , , 
-0.768734, -0.965805, 0.691030, , , 
-0.180056, -0.148143, 0.463752, , , 
-0.057528, -0.206252, 0.782659, , , 
-0.014733, -0.187727, 0.790649, , , 
-0.157864, -0.371196, 0.631214, , , 
0.194596, -0.151345, 0.623360, , , 
-0.007446, -0.190142, 0.795083, , , 
-0.232384, -0.378146, 0.450673, , , 
-0.085409, -0.300538, 0.788356, , , 
0.058840, -0.239846, 0.774507, , , 
-0.230055, -0.616502, 0.839396, , , 
-0.023633, -0.402976, 0.716043, , , 
0.023106, -0.286934, 0.774929, , , 
0.090068, -0.276307, 0.764075, , , 
-0.132483, -0.187146, 0.606761, , , 
-0.086074, -0.230851, 0.786675, , , 
-0.181615, -0.356101, 0.468436, , , 
0.179366, -0.155949, 0.642761, , , 
0.179032, -0.155944, 0.642915, , , 
-0.220153, -0.339757, 0.717341, , , 
-0.154023, -0.155128, 0.499880, , , 
-0.032952, -0.249265, 0.787537, , , 
-0.206159, -0.367078, 0.459284, , , 
-0.119325, -0.170120, 0.628130, , , 
-0.448839, -0.649618, 0.681641, , , 
0.033169, -0.223696, 0.785242, , , 
-0.100406, -0.184197, 0.779907, , , 
0.035920, -0.222763, 0.783878, , , 
-0.143052, -0.149995, 0.479730, , , 
-0.403214, -0.790435, 1.036243, , , 
-0.016667, -0.243254, 0.778122, , , 
-0.426183, -0.467532, 0.755619, , , 
-0.150125, -0.185708, 0.498354, , , 
-0.158808, -0.165827, 0.544585, , , 
-0.249860, -0.505189, 0.868517, , , 
-0.187589, -0.140129, 0.452813, , , 
0.014046, -0.251242, 0.786574, , , 
0.011441, -0.245402, 0.728228, , , 
-0.145094, -0.145795, 0.473641, , , 
-0.141372, -0.216399, 0.701599, , , 
0.054714, -0.296303, 0.770660, , , 
-0.148728, -0.182931, 0.552200, , , 
-0.478555, -0.279640, 0.544140, , , 
0.036374, -0.250249, 0.781705, , , 
-0.086501, -0.344138, 0.774482, , , 
0.171450, -0.153941, 0.639679, , , 
-0.146976, -0.098058, 0.425172, , , 
-0.148722, -0.173770, 0.534507, , , 
-0.103559, -0.227056, 0.679518, , , 
0.065656, -0.260421, 0.769318, , , 
0.068238, -0.281556, 0.768545, , , 
-0.488597, -0.340641, 0.287567, , , 
0.177263, -0.154741, 0.637147, , , 
-0.080952, -0.293793, 0.767979, , , 
0.118703, -0.144912, 0.600632, , , 
-0.157278, -0.159659, 0.386219, , , 
0.179186, -0.155899, 0.642793, , , 
-0.112593, -0.237991, 0.752120, , , 
-0.243885, -0.561007, 0.847867, , , 
-0.458934, -0.817692, 0.587259, , , 
0.068821, -0.201549, 0.783461, , , 
0.177058, -0.154686, 0.637296, , , 
-0.171275, -0.140194, 0.370223, , , 
0.062299, -0.215514, 0.781884, , , 
-0.438690, -0.387787, 0.671168, , , 
-0.472276, -0.338361, 0.281425, , , 
-0.310599, -0.283384, 0.301681, , , 
-0.121813, -0.251833, 0.758315, , , 
0.026054, -0.231765, 0.789235, , , 
0.096138, -0.192800, 0.759226, , , 
0.057658, -0.216357, 0.785351, , , 
-0.158329, -0.134045, 0.362577, , , 
0.099300, -0.223063, 0.757506, , , 
-0.345743, -0.206470, 0.302767, , , 
-0.552421, -0.810839, 0.665046, , , 
-0.349509, -0.207402, 0.335509, , , 
-0.547031, -0.413304, 0.156822, , , 
-0.324103, -0.620131, 0.929214, , , 
-0.147055, -0.108097, 0.476106, , , 
-0.146574, -0.166636, 0.584639, , , 
-0.450955, -0.792719, 0.630917, , , 
-0.098048, -0.282141, 0.731816, , , 
0.081315, -0.293306, 0.754740, , , 
0.017589, -0.275322, 0.774566, , , 
-0.525190, -0.406257, 0.163998, , , 
-0.141625, -0.199468, 0.563078, , , 
-0.237345, -0.222871, 0.573634, , , 
-0.097208, -0.213599, 0.781122, , , 
-0.423699, -0.195901, 0.144874, , , 
-0.700471, -0.421770, 0.613175, , , 
-0.540186, -0.384739, 0.195075, , , 
-0.428839, -0.331718, 0.558797, , , 
0.008968, -0.282821, 0.782229, , , 
-0.377473, -0.468195, 0.667272, , , 
0.035617, -0.227741, 0.786833, , , 
-0.149406, -0.245279, 0.492605, , , 
-0.149080, -0.172086, 0.444674, , , 
0.062018, -0.290351, 0.764840, , , 
-0.137827, -0.156326, 0.466430, , , 
-0.097762, -0.189999, 0.776651, , , 
-0.516960, -0.380490, 0.011977, , , 
-0.203660, -0.521552, 0.814679, , , 
-0.003934, -0.181200, 0.732428, , , 
-0.236373, -0.268306, 0.222431, , , 
-0.056319, -0.246718, 0.788090, , , 
-0.097408, -0.300997, 0.780045, , , 
-0.114834, -0.111926, 0.399106, , , 
-0.100110, -0.208177, 0.764751, , , 
-0.546336, -0.503761, 0.516722, , , 
-0.128166, -0.187245, 0.794875, , , 
-0.145670, -0.141654, 0.521110, , , 
0.062184, -0.189682, 0.784771, , , 
0.071178, -0.255898, 0.772868, , , 
-1.531165, -1.522042, 0.764398, , , 
-0.124557, -0.235034, 0.755438, , , 
-0.496023, -0.411225, 0.271969, , , 
-0.543485, -0.388111, -0.010096, , , 
0.093026, -0.159838, 0.668375, , , 
-0.068822, -0.227481, 0.783101, , , 
0.044456, -0.252841, 0.777054, , , 
-0.491671, -0.339906, 0.286770, , , 
-0.022401, -0.223620, 0.786583, , , 
-0.376940, -0.417171, 0.091518, , , 
-0.731486, -0.393790, 0.446751, , , 
0.013663, -0.290387, 0.769324, , , 
-0.148708, -0.215959, 0.702588, , , 
0.043807, -0.253558, 0.778975, , , 
-0.237300, -0.433211, 0.629952, , , 
-0.144604, -0.187373, 0.602561, , , 
-0.549305, -0.387772, 0.187255, , , 
-0.542669, -0.425951, 0.678813, , , 
-0.150047, -0.174191, 0.533853, , , 
-0.148187, -0.159963, 0.392632, , , 
-0.104050, -0.146379, 0.492681, , , 
-0.051556, -0.205432, 0.778273, , , 
-0.300210, -0.234040, 0.270413, , , 
-0.474586, -0.377568, 0.061676, , , 
-0.390933, -0.457053, 0.646342, , , 
-0.160279, -0.121581, 0.355594, , , 
-0.183655, -0.168492, 0.545943, , , 
-0.461595, -0.351030, 0.025258, , , 
-0.110318, -0.210696, 0.768602, , , 
-0.173180, -0.187726, 0.548296, , , 
-0.029534, -0.248179, 0.787201, , , 
-0.148592, -0.148199, 0.460889, , , 
-0.095544, -0.410486, 0.702382, , , 
-0.147698, -0.144975, 0.334973, , , 
-0.167690, -0.110989, 0.359586, , , 
-0.559043, -0.427616, 0.111939, , , 
-0.151724, -0.165219, 0.412151, , , 
-0.622069, -0.474859, 0.603923, , , 
